4051,16,32,,,,,,0,2018-12-23T18:19:47.000Z
4052,3,18,35,,,,,1,2018-01-06T17:12:39.000Z
4053,12,25,31,36,,,,0,2018-07-15T18:50:32.000Z
4054,23,24,40,41,43,,,1,2018-05-06T18:25:36.000Z
4055,12,16,40,41,42,,,0,2018-05-27T17:22:05.000Z
4056,7,11,37,45,,,,1,2018-09-09T20:24:32.000Z
4057,16,32,45,,,,,0,2018-10-25T22:47:37.000Z
4058,4,9,,,,,,1,2018-09-13T12:13:36.000Z
4059,6,13,15,,,,,0,2018-04-17T19:12:08.000Z
4060,4,32,43,,,,,1,2018-02-05T17:58:42.000Z
4061,0,18,33,42,,,,0,2018-06-26T22:54:21.000Z
4062,16,17,35,37,45,49,,1,2018-04-11T22:40:19.000Z
4063,12,31,36,48,,,,0,2018-04-25T22:04:23.000Z
4064,1,15,41,,,,,1,2018-04-25T22:35:26.000Z
4065,23,24,40,41,43,,,0,2018-04-25T23:52:19.000Z
4066,9,17,27,28,30,,,1,2018-01-30T23:55:31.000Z
4067,3,18,26,35,40,,,0,2018-07-11T22:26:37.000Z
4068,4,8,15,,,,,1,2018-05-16T23:26:23.000Z
4069,7,21,45,,,,,0,2018-05-23T21:42:04.000Z
4070,23,36,,,,,,1,2018-11-14T16:40:06.000Z
4071,0,1,19,29,,,,0,2018-11-21T21:59:14.000Z
4072,4,6,10,15,45,,,1,2018-08-10T12:52:44.000Z
4073,1,,,,,,,0,2018-07-06T17:07:33.000Z
4074,17,47,,,,,,1,2018-07-13T13:04:45.000Z
4075,0,2,46,,,,,0,2018-08-06T12:53:08.000Z
4076,7,11,37,45,,,,1,2018-07-09T13:08:16.000Z
4077,15,21,40,,,,,0,2018-07-16T13:14:29.000Z
4078,5,16,46,,,,,1,2018-12-08T20:39:01.000Z
4079,5,6,40,,,,,0,2018-07-17T20:14:33.000Z
4080,0,2,24,46,,,,1,2018-12-05T16:23:36.000Z
4081,20,38,39,46,47,,,0,2018-02-13T15:59:18.000Z
4082,5,22,,,,,,1,2018-11-14T16:07:43.000Z
4083,15,17,18,20,34,48,,0,2018-07-28T17:42:30.000Z
4084,40,,,,,,,1,2018-12-27T22:00:23.000Z
4085,24,,,,,,,0,2018-05-10T22:27:14.000Z
4086,17,19,41,,,,,1,2018-10-16T20:28:34.000Z
4087,1,19,23,36,,,,0,2018-04-14T18:26:17.000Z
4088,5,7,40,,,,,1,2018-04-29T00:23:45.000Z
4089,0,2,7,30,46,,,0,2018-05-10T23:28:28.000Z
4090,3,18,35,,,,,1,2018-11-29T00:47:25.000Z
4091,3,17,26,27,28,31,39,0,2018-07-11T23:47:18.000Z
4092,0,2,46,47,,,,1,2018-05-02T01:11:26.000Z
4093,5,22,,,,,,0,2018-05-11T17:26:30.000Z
4094,7,11,37,45,,,,1,2018-05-11T18:47:46.000Z
4095,4,14,21,26,42,,,0,2018-05-11T19:50:28.000Z
4096,27,28,38,,,,,0,2018-05-25T18:18:07.000Z
4097,4,21,27,29,34,,,1,2018-05-14T04:57:08.000Z
4098,18,28,35,,,,,0,2018-05-14T04:58:14.000Z
4099,7,15,49,,,,,1,2018-05-14T11:22:17.000Z
4100,16,32,,,,,,0,2018-05-14T12:46:31.000Z
4101,3,18,20,35,,,,1,2018-05-14T13:14:42.000Z
4102,7,11,37,45,,,,0,2018-05-21T17:04:24.000Z
4103,19,42,,,,,,1,2018-05-28T05:33:23.000Z
4104,0,23,26,46,,,,0,2018-06-09T20:42:49.000Z
4105,5,23,40,47,,,,1,2018-06-16T21:40:20.000Z
4106,7,11,37,45,,,,0,2018-05-12T19:48:48.000Z
4107,6,27,31,42,46,48,,1,2018-05-19T02:10:09.000Z
4108,5,8,16,33,41,49,,0,2018-05-19T16:45:03.000Z
4109,4,9,,,,,,1,2018-05-19T17:30:41.000Z
4110,16,32,45,,,,,0,2018-05-13T08:20:38.000Z
4111,14,44,,,,,,1,2018-05-13T16:06:43.000Z
4112,3,16,25,28,47,,,0,2018-05-27T01:11:15.000Z
4113,0,12,17,42,44,47,,1,2018-05-24T07:18:40.000Z
4114,11,21,,,,,,0,2018-05-31T20:04:48.000Z
4115,17,32,39,,,,,1,2018-05-15T05:44:33.000Z
4116,8,14,49,,,,,0,2018-05-15T12:16:06.000Z
4117,18,26,30,,,,,1,2018-05-15T12:48:05.000Z
4118,0,2,46,,,,,0,2018-05-15T21:29:56.000Z
4119,22,44,,,,,,1,2018-05-29T22:39:30.000Z
4120,3,27,28,,,,,0,2018-05-09T21:59:23.000Z
4121,32,38,41,49,,,,1,2018-05-16T16:04:54.000Z
4122,12,31,36,48,,,,0,2018-05-16T18:34:32.000Z
4123,16,25,34,,,,,1,2018-05-16T22:10:10.000Z
4124,5,22,,,,,,0,2018-05-16T23:12:58.000Z
4125,5,7,17,21,22,,,1,2018-05-23T21:08:08.000Z
4126,14,15,36,,,,,0,2018-05-30T00:55:42.000Z
4127,10,27,49,,,,,1,2018-04-20T16:35:24.000Z
4128,0,1,3,6,9,31,42,0,2018-04-20T17:02:38.000Z
4129,5,17,18,20,27,29,43,1,2018-05-14T16:28:13.000Z
4130,5,14,38,44,,,,0,2018-05-28T17:31:46.000Z
4131,0,2,46,,,,,1,2018-04-07T16:14:49.000Z
4132,23,24,40,41,43,,,0,2018-04-07T16:57:59.000Z
4133,1,43,,,,,,1,2018-04-07T18:16:04.000Z
4134,20,36,40,45,,,,0,2018-01-26T21:31:28.000Z
4135,11,13,20,21,31,,,1,2018-05-05T22:44:23.000Z
4136,8,15,26,,,,,0,2018-05-05T23:17:20.000Z
4137,11,19,,,,,,1,2018-04-08T18:38:44.000Z
4138,4,8,26,28,,,,0,2018-04-29T20:30:09.000Z
4139,16,28,32,45,,,,1,2018-05-27T20:09:44.000Z
4140,2,4,12,15,,,,0,2018-04-12T18:28:50.000Z
4141,3,18,23,35,,,,1,2018-05-10T20:03:03.000Z
4142,2,9,20,35,48,49,,0,2018-04-04T22:50:50.000Z
4143,21,26,28,43,45,,,1,2018-04-13T00:32:59.000Z
4144,3,18,35,,,,,0,2018-05-12T17:49:42.000Z
4145,14,19,44,,,,,1,2018-05-12T20:02:02.000Z
4146,0,40,47,,,,,0,2018-04-22T05:18:55.000Z
4147,3,11,14,27,32,33,39,1,2018-06-07T17:30:53.000Z
4148,1,19,37,38,42,,,0,2018-05-29T23:25:18.000Z
4149,12,31,36,48,,,,1,2018-05-09T23:18:35.000Z
4150,3,18,49,,,,,0,2018-05-30T00:24:27.000Z
4151,27,28,46,48,,,,1,2018-04-13T13:15:04.000Z
4152,7,26,30,42,,,,0,2018-04-27T12:59:23.000Z
4153,23,25,36,,,,,1,2018-12-28T17:53:12.000Z
4154,33,42,48,,,,,0,2018-02-01T14:24:34.000Z
4155,5,22,40,,,,,1,2018-01-04T17:04:13.000Z
4156,7,15,35,45,49,,,0,2018-01-11T14:58:10.000Z
4157,23,24,40,41,,,,1,2018-06-01T13:12:34.000Z
4158,10,14,15,31,,,,0,2018-05-11T13:13:11.000Z
4159,33,42,,,,,,1,2018-05-18T13:12:05.000Z
4160,9,38,,,,,,0,2018-11-09T22:14:25.000Z
4161,4,9,22,40,,,,1,2018-09-14T19:18:38.000Z
4162,4,9,16,47,,,,0,2018-04-09T13:55:54.000Z
4163,1,7,15,47,,,,1,2018-04-09T22:05:32.000Z
4164,0,2,8,37,46,,,0,2018-04-16T13:00:34.000Z
4165,28,44,,,,,,1,2018-04-23T13:05:25.000Z
4166,6,33,,,,,,0,2018-01-07T13:35:26.000Z
4167,12,17,27,,,,,1,2018-01-14T14:54:20.000Z
4168,5,8,18,23,31,,,0,2018-01-28T14:22:27.000Z
4169,4,10,22,,,,,1,2018-05-07T13:05:09.000Z
4170,12,16,30,,,,,0,2018-05-14T12:35:55.000Z
4171,7,15,49,,,,,1,2018-11-05T14:05:25.000Z
4172,19,47,49,,,,,0,2018-10-08T20:59:31.000Z
4173,4,25,27,36,48,,,1,2018-02-02T18:02:29.000Z
4174,23,,,,,,,0,2018-02-02T18:39:02.000Z
4175,1,22,30,37,39,45,,1,2018-02-02T18:43:44.000Z
4176,7,15,49,,,,,0,2018-02-02T19:02:13.000Z
4177,5,28,40,,,,,1,2018-02-02T19:28:42.000Z
4178,40,,,,,,,0,2018-10-27T19:14:36.000Z
4179,19,48,,,,,,1,2018-02-10T00:21:37.000Z
4180,16,32,42,45,,,,0,2018-05-06T21:44:23.000Z
4181,7,11,37,,,,,1,2018-05-06T21:45:53.000Z
4182,5,10,18,20,21,39,,0,2018-05-06T22:13:14.000Z
4183,10,12,22,48,,,,1,2018-04-12T12:20:32.000Z
4184,27,28,37,,,,,0,2018-04-19T13:40:52.000Z
4185,1,8,49,,,,,1,2018-04-26T13:04:24.000Z
4186,10,14,44,,,,,0,2018-12-06T14:22:55.000Z
4187,0,1,23,28,33,37,42,1,2018-12-27T16:13:29.000Z
4188,27,28,,,,,,0,2018-01-03T00:10:30.000Z
4189,2,19,,,,,,1,2018-01-03T00:49:03.000Z
4190,0,1,7,11,31,,,0,2018-01-03T16:29:19.000Z
4191,9,13,46,,,,,1,2018-01-17T15:29:52.000Z
4192,7,11,37,45,,,,0,2018-01-17T18:20:56.000Z
4193,34,,,,,,,1,2018-01-24T18:31:52.000Z
4194,0,2,46,,,,,0,2018-06-07T14:25:17.000Z
4195,31,37,39,41,42,48,,1,2018-11-01T19:09:33.000Z
4196,18,25,35,42,,,,0,2018-10-18T19:04:38.000Z
4197,13,20,31,47,,,,0,2018-10-25T15:54:41.000Z
4198,20,34,40,,,,,1,2018-09-13T13:33:49.000Z
4199,7,13,,,,,,0,2018-04-10T13:44:08.000Z
4200,18,35,46,,,,,1,2018-04-17T13:23:19.000Z
4201,4,14,27,,,,,0,2018-04-24T13:44:09.000Z
4202,18,33,40,48,,,,1,2018-12-04T20:12:53.000Z
4203,27,28,,,,,,0,2018-02-05T19:56:52.000Z
4204,3,18,35,,,,,1,2018-02-12T19:46:59.000Z
4205,3,20,36,,,,,0,2018-01-22T02:11:21.000Z
4206,14,28,30,35,44,,,1,2018-01-22T02:12:29.000Z
4207,4,9,,,,,,0,2018-05-15T21:21:53.000Z
4208,7,11,37,45,,,,1,2018-05-22T13:14:27.000Z
4209,41,48,,,,,,0,2018-05-29T13:06:42.000Z
4210,12,20,45,,,,,1,2018-11-06T22:00:34.000Z
4211,1,27,28,,,,,0,2018-11-13T14:39:03.000Z
4212,12,31,36,48,,,,1,2018-10-16T13:44:12.000Z
4213,2,,,,,,,0,2018-04-04T13:32:01.000Z
4214,12,20,40,,,,,1,2018-04-18T12:58:22.000Z
4215,14,44,,,,,,0,2018-12-05T17:28:38.000Z
4216,19,25,35,36,48,,,1,2018-12-05T18:21:17.000Z
4217,3,,,,,,,0,2018-01-09T14:51:03.000Z
4218,30,34,45,46,,,,1,2018-01-16T15:49:34.000Z
4219,5,12,18,39,,,,0,2018-06-13T15:20:00.000Z
4220,6,14,34,45,,,,1,2018-06-13T15:49:30.000Z
4221,35,,,,,,,0,2018-11-28T14:41:33.000Z
4222,0,2,14,18,28,46,,1,2018-11-28T23:53:02.000Z
4223,3,13,,,,,,0,2018-10-03T16:06:32.000Z
4224,0,5,22,,,,,1,2018-10-03T18:38:23.000Z
4225,0,1,5,16,28,40,45,0,2018-10-24T18:07:27.000Z
4226,7,15,47,,,,,1,2018-04-20T18:49:48.000Z
4227,7,11,25,37,,,,0,2018-04-20T18:54:02.000Z
4228,22,26,36,,,,,1,2018-04-20T21:31:10.000Z
4229,11,38,,,,,,0,2018-08-17T15:21:52.000Z
4230,33,42,,,,,,1,2018-07-06T21:26:07.000Z
4231,1,19,31,,,,,0,2018-07-13T19:48:57.000Z
4232,10,19,31,34,48,,,1,2018-07-13T19:55:59.000Z
4233,13,22,31,,,,,0,2018-06-01T13:33:48.000Z
4234,12,21,34,36,,,,1,2018-06-01T18:17:19.000Z
4235,17,29,32,47,,,,0,2018-06-08T18:47:58.000Z
4236,12,31,36,48,,,,1,2018-05-04T20:20:41.000Z
4237,5,22,,,,,,0,2018-05-11T18:22:59.000Z
4238,24,32,33,34,42,,,1,2018-05-11T18:23:44.000Z
4239,0,16,29,32,,,,0,2018-05-18T16:09:09.000Z
4240,36,45,,,,,,1,2018-05-25T13:16:10.000Z
4241,1,31,,,,,,0,2018-04-16T16:19:39.000Z
4242,3,14,28,36,,,,1,2018-04-23T14:03:18.000Z
4243,30,,,,,,,0,2018-04-23T14:04:46.000Z
4244,27,28,46,,,,,1,2018-04-23T17:08:12.000Z
4245,0,30,36,41,,,,0,2018-08-13T22:04:02.000Z
4246,8,30,,,,,,1,2018-08-20T14:12:43.000Z
4247,18,35,39,42,,,,0,2018-07-09T19:21:30.000Z
4248,0,23,24,35,,,,1,2018-07-30T16:21:34.000Z
4249,0,33,42,,,,,0,2018-06-04T14:11:58.000Z
4250,7,15,,,,,,1,2018-06-11T16:54:57.000Z
4251,0,9,17,21,,,,0,2018-06-18T16:37:59.000Z
4252,1,9,28,40,48,,,1,2018-05-07T19:06:11.000Z
4253,0,2,,,,,,0,2018-05-07T19:07:38.000Z
4254,25,38,40,,,,,1,2018-05-14T16:38:09.000Z
4255,34,35,45,,,,,0,2018-05-21T15:48:48.000Z
4256,0,46,,,,,,1,2018-05-21T15:50:13.000Z
4257,11,25,33,42,48,,,0,2018-05-28T20:31:56.000Z
4258,36,37,,,,,,1,2018-04-14T01:17:53.000Z
4259,13,23,45,49,,,,0,2018-04-21T00:31:25.000Z
4260,1,17,19,45,,,,1,2018-04-28T22:19:24.000Z
4261,12,31,36,48,,,,0,2018-08-18T19:38:25.000Z
4262,4,24,,,,,,1,2018-06-09T21:02:50.000Z
4263,6,15,34,38,49,,,0,2018-06-09T22:39:18.000Z
4264,7,11,37,45,,,,1,2018-05-19T16:47:27.000Z
4265,27,28,,,,,,0,2018-04-15T12:50:33.000Z
4266,1,12,15,31,,,,1,2018-04-22T23:34:47.000Z
4267,8,16,40,41,,,,0,2018-04-22T23:40:00.000Z
4268,5,22,,,,,,1,2018-08-12T18:14:50.000Z
4269,8,15,16,26,47,,,0,2018-06-10T15:10:49.000Z
4270,1,10,12,17,26,36,45,1,2018-05-27T22:16:22.000Z
4271,35,48,,,,,,0,2018-04-26T13:18:54.000Z
4272,9,10,32,,,,,1,2018-04-26T14:27:37.000Z
4273,4,9,,,,,,0,2018-08-09T17:10:07.000Z
4274,4,14,31,36,37,44,,1,2018-08-09T17:41:04.000Z
4275,7,9,18,35,46,,,0,2018-07-12T18:05:19.000Z
4276,0,31,46,,,,,1,2018-06-07T18:09:14.000Z
4277,7,11,37,45,,,,0,2018-06-07T18:28:30.000Z
4278,7,15,21,32,36,37,49,1,2018-05-03T14:09:03.000Z
4279,14,35,45,47,,,,0,2018-05-10T20:56:45.000Z
4280,7,18,48,,,,,1,2018-05-17T13:16:02.000Z
4281,42,,,,,,,0,2018-05-17T19:03:37.000Z
4282,0,1,33,,,,,1,2018-05-31T19:23:38.000Z
4283,8,,,,,,,0,2018-05-31T19:24:11.000Z
4284,39,43,46,49,,,,1,2018-05-31T19:24:34.000Z
4285,9,14,,,,,,0,2018-05-31T21:08:55.000Z
4286,17,18,34,47,,,,1,2018-04-17T14:44:47.000Z
4287,0,2,10,19,27,39,,0,2018-04-17T14:52:58.000Z
4288,14,24,34,,,,,1,2018-04-17T18:09:32.000Z
4289,6,13,27,28,,,,0,2018-04-24T17:55:02.000Z
4290,7,15,27,43,49,,,1,2018-04-24T18:27:11.000Z
4291,5,22,,,,,,0,2018-08-14T23:39:51.000Z
4292,7,15,49,,,,,1,2018-07-03T18:23:51.000Z
4293,5,38,,,,,,0,2018-06-05T00:03:46.000Z
4294,24,48,,,,,,1,2018-06-12T12:56:54.000Z
4295,4,9,16,17,20,,,0,2018-06-12T20:47:07.000Z
4296,33,42,,,,,,1,2018-06-26T19:07:58.000Z
4297,4,22,23,46,,,,0,2018-05-01T16:38:11.000Z
4298,27,28,,,,,,1,2018-05-01T16:49:53.000Z
4299,7,15,49,,,,,0,2018-05-15T16:52:13.000Z
4300,5,8,22,33,,,,1,2018-05-15T16:52:24.000Z
4301,0,40,46,,,,,0,2018-04-18T13:53:25.000Z
4302,10,15,22,,,,,1,2018-04-18T13:53:51.000Z
4303,30,34,42,46,,,,0,2018-04-18T17:18:49.000Z
4304,5,,,,,,,1,2018-04-18T17:26:04.000Z
4305,10,14,32,38,,,,0,2018-04-18T22:17:14.000Z
4306,2,6,33,40,,,,1,2018-04-18T22:20:50.000Z
4307,5,7,47,,,,,1,2018-04-25T13:52:01.000Z
4308,14,28,,,,,,0,2018-04-25T13:52:40.000Z
4309,21,43,,,,,,1,2018-08-22T16:13:33.000Z
4310,12,31,36,48,,,,0,2018-08-22T16:26:09.000Z
4311,5,7,24,40,,,,1,2018-07-11T17:57:14.000Z
4312,4,9,,,,,,0,2018-07-11T18:06:03.000Z
4313,1,19,27,,,,,1,2018-07-18T13:20:35.000Z
4314,11,14,29,42,44,,,0,2018-07-18T17:28:07.000Z
4315,5,22,,,,,,1,2018-06-13T15:54:16.000Z
4316,12,16,18,22,27,28,,0,2018-06-13T16:05:32.000Z
4317,7,15,49,,,,,1,2018-05-09T14:09:17.000Z
4318,23,24,40,41,,,,0,2018-05-16T13:02:57.000Z
4319,14,15,44,,,,,1,2018-05-16T16:41:26.000Z
4320,18,35,,,,,,0,2018-05-23T15:57:02.000Z
4321,5,7,35,36,,,,1,2018-05-23T15:57:15.000Z
4322,6,23,36,,,,,0,2018-05-23T20:01:16.000Z
4323,11,28,39,40,,,,1,2018-05-23T21:45:45.000Z
4324,22,24,40,,,,,0,2018-05-30T00:19:42.000Z
4325,12,14,19,31,,,,1,2018-04-06T14:56:57.000Z
4326,46,,,,,,,0,2018-04-06T15:04:34.000Z
4327,8,15,41,,,,,1,2018-04-06T15:12:38.000Z
4328,41,,,,,,,0,2018-04-06T15:40:30.000Z
4329,8,19,21,36,,,,1,2018-04-13T13:20:00.000Z
4330,33,42,,,,,,0,2018-04-27T23:03:49.000Z
4331,0,2,36,46,,,,1,2018-04-09T11:07:22.000Z
4332,20,25,,,,,,0,2018-04-09T12:11:07.000Z
4333,1,23,29,43,,,,1,2018-04-16T18:17:44.000Z
4334,23,28,,,,,,0,2018-04-16T18:18:35.000Z
4335,2,18,27,28,46,,,0,2018-04-16T18:38:59.000Z
4336,7,11,37,,,,,1,2018-04-16T20:03:05.000Z
4337,13,14,17,44,,,,0,2018-04-16T21:35:54.000Z
4338,4,10,20,46,,,,1,2018-04-16T21:52:50.000Z
4339,32,42,46,,,,,0,2018-04-07T14:22:40.000Z
4340,7,15,49,,,,,1,2018-04-07T17:22:12.000Z
4341,4,9,17,,,,,0,2018-04-14T19:05:27.000Z
4342,16,30,34,,,,,1,2018-06-09T15:52:14.000Z
4343,4,13,46,,,,,0,2018-05-12T20:43:06.000Z
4344,1,6,,,,,,1,2018-05-19T07:43:28.000Z
4345,7,15,49,,,,,0,2018-05-13T15:51:32.000Z
4346,1,4,7,19,,,,1,2018-05-10T21:24:19.000Z
4347,17,21,,,,,,0,2018-04-03T20:58:10.000Z
4348,7,13,19,27,28,43,45,1,2018-05-01T20:11:48.000Z
4349,4,27,33,42,,,,0,2018-05-01T20:12:42.000Z
4350,7,11,19,25,26,37,,1,2018-04-18T20:42:31.000Z
4351,25,33,42,,,,,0,2018-04-18T23:37:37.000Z
4352,46,,,,,,,1,2018-04-25T00:11:27.000Z
4353,18,21,31,42,43,,,0,2018-05-16T00:48:27.000Z
4354,3,15,27,28,46,,,1,2018-05-16T16:53:23.000Z
4355,1,3,18,35,,,,0,2018-05-16T19:32:02.000Z
4356,12,27,35,,,,,1,2018-05-23T19:33:47.000Z
4357,7,11,37,,,,,0,2018-08-17T17:34:54.000Z
4358,7,15,29,49,,,,1,2018-12-07T20:46:56.000Z
4359,5,22,,,,,,0,2018-01-04T18:02:48.000Z
4360,7,8,11,27,37,45,,1,2018-07-06T15:33:38.000Z
4361,1,6,8,38,49,,,0,2018-07-06T22:27:49.000Z
4362,9,10,18,25,26,49,,1,2018-07-13T20:42:52.000Z
4363,17,22,45,,,,,0,2018-11-16T22:07:55.000Z
4364,2,4,,,,,,1,2018-11-23T18:39:12.000Z
4365,5,9,13,29,33,,,0,2018-11-30T21:12:55.000Z
4366,39,43,47,,,,,1,2018-11-30T23:16:45.000Z
4367,33,42,,,,,,0,2018-10-19T21:15:38.000Z
4368,7,35,,,,,,1,2018-10-26T23:57:44.000Z
4369,33,47,,,,,,0,2018-09-14T17:29:16.000Z
4370,27,32,35,40,44,,,1,2018-01-07T18:47:42.000Z
4371,2,16,23,28,48,,,0,2018-06-04T21:28:40.000Z
4372,1,16,19,,,,,1,2018-06-11T00:33:20.000Z
4373,13,26,31,42,44,48,,0,2018-05-21T20:53:30.000Z
4374,3,8,12,14,33,,,1,2018-05-28T17:10:22.000Z
4375,2,5,13,32,49,,,0,2018-05-28T23:17:09.000Z
4376,5,22,,,,,,1,2018-11-12T19:24:08.000Z
4377,7,9,16,32,45,,,0,2018-11-19T23:25:43.000Z
4378,16,32,45,,,,,1,2018-11-26T14:27:34.000Z
4379,14,49,,,,,,0,2018-08-18T22:34:06.000Z
4380,27,,,,,,,1,2018-12-29T20:01:03.000Z
4381,9,14,38,44,,,,0,2018-07-28T02:29:26.000Z
4382,23,28,33,36,42,47,,1,2018-06-09T17:19:17.000Z
4383,0,12,46,,,,,0,2018-05-19T17:18:03.000Z
4384,3,16,22,,,,,1,2018-05-19T18:40:28.000Z
4385,44,48,49,,,,,0,2018-11-17T20:54:02.000Z
4386,14,32,44,,,,,1,2018-09-15T19:45:55.000Z
4387,7,15,18,24,49,,,0,2018-12-09T18:13:49.000Z
4388,10,21,22,,,,,1,2018-02-10T00:10:17.000Z
4389,0,1,12,13,21,26,31,0,2018-02-10T20:35:00.000Z
4390,1,30,39,,,,,1,2018-07-08T18:00:22.000Z
4391,31,32,36,,,,,0,2018-05-27T21:11:45.000Z
4392,1,12,27,28,,,,1,2018-12-20T21:36:17.000Z
4393,16,28,32,45,,,,0,2018-12-27T19:01:47.000Z
4394,12,30,34,35,,,,1,2018-01-17T01:56:56.000Z
4395,3,10,26,42,46,49,,0,2018-07-05T21:50:16.000Z
4396,1,3,7,19,,,,1,2018-06-07T21:14:52.000Z
4397,21,22,33,,,,,1,2018-05-31T18:06:21.000Z
4398,7,11,37,45,,,,0,2018-11-01T02:19:37.000Z
4399,19,24,26,27,41,47,,1,2018-12-18T14:01:44.000Z
4400,1,5,12,21,32,,,0,2018-12-18T21:53:59.000Z
4401,23,24,40,41,43,,,1,2018-07-03T15:40:42.000Z
4402,10,34,44,,,,,0,2018-07-03T16:19:34.000Z
4403,3,31,33,42,,,,1,2018-07-03T17:28:21.000Z
4404,27,28,42,,,,,0,2018-07-17T19:16:59.000Z
4405,7,11,37,,,,,1,2018-05-15T18:11:30.000Z
4406,7,8,9,15,25,,,0,2018-05-22T14:35:08.000Z
4407,0,11,16,32,37,40,44,1,2018-05-29T05:46:42.000Z
4408,0,2,14,,,,,0,2018-12-19T21:51:17.000Z
4409,3,18,35,,,,,1,2018-01-02T22:34:32.000Z
4410,16,32,,,,,,0,2018-07-04T18:47:05.000Z
4411,0,14,20,23,31,35,38,1,2018-07-04T21:51:20.000Z
4412,17,18,34,40,,,,0,2018-06-06T18:45:16.000Z
4413,16,32,45,,,,,1,2018-06-06T21:25:46.000Z
4414,33,42,46,,,,,0,2018-06-13T17:34:00.000Z
4415,0,16,19,23,32,40,45,1,2018-05-16T19:42:19.000Z
4416,2,4,7,18,36,,,0,2018-12-14T18:21:19.000Z
4417,17,29,47,,,,,1,2018-02-01T19:55:12.000Z
4418,5,7,12,14,22,48,,0,2018-11-23T20:11:34.000Z
4419,0,2,46,,,,,1,2018-07-09T17:34:46.000Z
4420,17,47,,,,,,0,2018-05-21T16:28:59.000Z
4421,15,21,33,42,,,,1,2018-04-28T22:03:03.000Z
4422,23,24,40,41,,,,0,2018-04-28T22:13:04.000Z
4423,1,7,11,16,37,45,,1,2018-01-26T19:31:40.000Z
4424,3,23,26,33,42,46,,0,2018-05-12T16:47:30.000Z
4425,3,9,28,44,48,,,1,2018-12-09T06:46:14.000Z
4426,22,39,,,,,,0,2018-12-09T20:47:20.000Z
4427,17,21,30,44,47,,,1,2018-12-16T22:00:50.000Z
4428,25,26,38,,,,,0,2018-02-03T19:54:14.000Z
4429,13,23,,,,,,1,2018-05-10T18:26:17.000Z
4430,7,11,37,,,,,0,2018-12-18T21:01:45.000Z
4431,1,17,20,23,28,32,45,1,2018-04-18T18:07:15.000Z
4432,12,31,36,48,,,,0,2018-12-12T19:28:34.000Z
4433,28,33,42,,,,,1,2018-05-09T22:59:04.000Z
4434,2,14,20,32,33,42,44,0,2018-04-20T00:44:18.000Z
4435,15,18,20,26,34,39,,1,2018-05-04T00:15:48.000Z
4436,3,15,,,,,,0,2018-05-11T20:18:51.000Z
4437,0,5,22,,,,,1,2018-05-11T21:07:23.000Z
4438,1,5,24,27,42,,,0,2018-09-14T23:06:47.000Z
4439,12,31,36,48,,,,1,2018-04-09T22:17:52.000Z
4440,17,21,29,47,,,,0,2018-04-09T22:36:34.000Z
4441,17,20,29,38,40,48,,1,2018-07-02T19:50:36.000Z
4442,11,37,42,,,,,0,2018-08-18T15:49:05.000Z
4443,15,26,46,,,,,1,2018-08-18T17:23:08.000Z
4444,5,10,19,,,,,0,2018-08-18T21:16:37.000Z
4445,30,,,,,,,1,2018-08-18T21:25:02.000Z
4446,3,4,9,49,,,,0,2018-06-09T20:40:34.000Z
4447,27,28,41,,,,,1,2018-05-12T05:27:53.000Z
4448,23,24,40,41,,,,0,2018-05-12T23:45:08.000Z
4449,12,,,,,,,1,2018-11-10T19:37:41.000Z
4450,42,,,,,,,0,2018-08-12T00:03:06.000Z
4451,23,42,,,,,,1,2018-08-12T00:06:14.000Z
4452,5,22,23,46,,,,0,2018-06-17T22:30:22.000Z
4453,7,11,37,45,,,,1,2018-11-18T00:25:46.000Z
4454,1,14,30,,,,,0,2018-06-07T18:08:33.000Z
4455,6,31,34,39,49,,,1,2018-05-03T17:38:11.000Z
4456,17,29,47,,,,,0,2018-05-10T00:45:53.000Z
4457,14,38,,,,,,1,2018-05-10T16:39:33.000Z
4458,21,28,43,,,,,0,2018-10-25T22:25:42.000Z
4459,1,29,34,,,,,1,2018-07-03T23:58:23.000Z
4460,16,38,49,,,,,0,2018-05-15T01:51:48.000Z
4461,4,24,,,,,,1,2018-06-27T02:56:56.000Z
4462,3,17,21,22,26,,,0,2018-05-09T17:45:27.000Z
4463,7,8,11,15,,,,1,2018-05-25T22:47:00.000Z
4464,23,24,34,40,41,43,,0,2018-04-29T19:14:48.000Z
4465,7,19,31,49,,,,1,2018-10-28T21:07:49.000Z
4466,1,19,39,45,,,,0,2018-04-24T23:13:36.000Z
4467,0,4,9,14,,,,1,2018-04-20T03:40:12.000Z
4468,3,5,7,18,35,,,0,2018-04-20T13:34:46.000Z
4469,5,12,16,34,,,,1,2018-04-27T14:28:59.000Z
4470,14,29,44,,,,,0,2018-04-27T17:01:45.000Z
4471,31,33,42,,,,,1,2018-04-27T20:06:23.000Z
4472,16,32,45,,,,,0,2018-04-27T21:44:00.000Z
4473,33,42,44,,,,,1,2018-08-17T00:31:38.000Z
4474,4,8,9,19,34,49,,0,2018-08-17T20:18:54.000Z
4475,5,6,,,,,,1,2018-08-17T20:47:58.000Z
4476,33,42,,,,,,0,2018-08-17T22:49:39.000Z
4477,8,12,17,22,29,46,47,1,2018-07-06T01:44:47.000Z
4478,36,48,,,,,,0,2018-07-06T13:50:41.000Z
4479,12,14,38,,,,,1,2018-07-06T16:19:21.000Z
